localidad,provincia,region,temporada,lat,lon,dist_zona_endemica_km,oni_invierno,heladas_count,heladas_severas_count,temp_min_abs,temp_media_invierno,temp_min_media_invierno,dias_tmin_gt_10,dias_tmin_gt_15,dias_tmin_gt_18,gdd_base10,gdd_base0_negativo,rh_mean_invierno,precip_total_invierno,dias_con_lluvia,wind_mean_invierno,wind_max_invierno,wind_norte_ratio,temp_media_primavera,temp_min_media_primavera,dias_tmin_gt_15_primavera,dias_tmin_gt_18_primavera,gdd_base10_primavera,rh_mean_primavera,precip_total_primavera,wind_mean_primavera,dist_nearest_outbreak_km,dist_nearest_high_outbreak_km,n_outbreaks_within_100km,n_outbreaks_within_200km,prev_max_capturas,prev_mean_capturas,prev_target,prev_n_detecciones,max_capturas,mean_capturas,n_lecturas,n_detecciones,target
el araza,Santa Fe,NEA,2024-2025,-29.1321979,-59.947748,577.2498845329904,0.08,0,0,0.2,15.406521739130433,11.216304347826085,55,21,10,529.8,0.0,72.65217391304348,129.20000000000002,8,13.713043478260868,41.5,0.1956521739130435,20.98852459016393,15.78032786885246,36,18,670.3,70.49180327868852,259.29999999999995,14.606557377049178,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0
el arazá,Santa Fe,NEA,2024-2025,-29.1321979,-59.947748,577.2498845329904,0.08,0,0,0.2,15.406521739130433,11.216304347826085,55,21,10,529.8,0.0,72.65217391304348,129.20000000000002,8,13.713043478260868,41.5,0.1956521739130435,20.98852459016393,15.78032786885246,36,18,670.3,70.49180327868852,259.29999999999995,14.606557377049178,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,11,0,0
el bananal,Jujuy,NOA,2024-2025,-24.2780584,-65.2230287,280.43662661923327,0.08,9,0,-3.5,11.714130434782607,5.419565217391304,8,0,0,242.3,-15.200000000000001,63.90217391304348,7.199999999999999,2,8.01304347826087,22.7,0.5108695652173914,19.437704918032782,12.862295081967211,22,2,575.7,58.18032786885246,132.09999999999997,8.767213114754098,9999.0,9999.0,0,0,0.0,0.0,0,0,675.0,57.708333333333336,48,21,1
el bananal,Jujuy,NOA,2025-2026,-24.2780584,-65.2230287,280.43662661923327,-0.14,5,0,-1.4,10.901086956521738,5.306521739130434,6,0,0,156.2,-4.5,74.1304347826087,42.3,7,7.271739130434782,24.0,0.4782608695652174,17.634426229508197,11.352459016393444,12,1,466.69999999999993,60.049180327868854,121.0,8.986885245901638,0.0,0.0,10,30,675.0,57.708333333333336,1,21,675.0,122.36,50,50,1
el bordo,Salta,NOA,2024-2025,-24.6606733,-65.1055563,238.07028029017803,0.08,0,0,0.8,14.18586956521739,8.36413043478261,33,2,0,406.9,0.0,55.09782608695652,0.4,0,9.096739130434784,29.6,0.14130434782608695,21.95245901639344,15.224590163934426,31,15,729.0999999999999,50.049180327868854,92.8,9.819672131147541,9999.0,9999.0,0,0,0.0,0.0,0,0,2800.0,198.8490566037736,53,24,1
el bordo,Salta,NOA,2025-2026,-24.6606733,-65.1055563,238.07028029017803,-0.14,0,0,0.0,13.708695652173914,8.173913043478262,30,0,0,363.9,0.0,62.03260869565217,5.2,1,8.409782608695652,31.0,0.25,20.604918032786887,14.0327868852459,26,10,646.9000000000001,48.18032786885246,31.799999999999997,9.96065573770492,0.0,0.0,19,37,2800.0,198.8490566037736,1,24,2800.0,265.22222222222223,36,16,1
el carmen,Jujuy,NOA,2024-2025,-24.3888414,-65.2615664,268.17966660611313,0.08,8,0,-3.0,11.532608695652174,5.9532608695652165,10,0,0,228.4,-11.3,66.6413043478261,32.5,10,7.509782608695652,21.6,0.07608695652173914,19.50983606557377,13.34590163934426,25,5,580.1000000000003,56.98360655737705,110.89999999999999,8.368852459016395,9999.0,9999.0,0,0,0.0,0.0,0,0,186.0,19.058823529411764,51,45,1
el carmen,Jujuy,NOA,2025-2026,-24.3888414,-65.2615664,268.17966660611313,-0.14,3,0,-1.6,11.271739130434783,5.984782608695654,10,0,0,181.7,-2.1,68.91304347826087,62.50000000000001,13,6.8673913043478265,25.5,0.16304347826086957,17.757377049180327,11.54754098360656,12,1,474.2,57.01639344262295,94.60000000000001,8.373770491803278,0.0,0.0,10,30,186.0,19.058823529411764,1,45,22.0,3.32,50,27,1
el charco,Santiago Del Estero,NOA,2024-2025,-27.2272489,-64.6991261,68.69461960381506,0.08,0,0,0.9,14.079347826086954,8.969565217391304,36,6,0,403.50000000000006,0.0,62.66304347826087,12.9,1,8.581521739130435,25.7,0.25,22.847540983606557,16.783606557377045,43,22,783.7,51.60655737704918,150.20000000000002,10.75081967213115,9999.0,9999.0,0,0,0.0,0.0,0,0,310.0,17.42222222222222,45,33,1
el charco,Santiago Del Estero,NOA,2025-2026,-27.2272489,-64.6991261,68.69461960381506,-0.14,0,0,0.9,13.992391304347823,8.997826086956522,36,2,0,381.4000000000001,0.0,67.58695652173913,36.7,6,9.243478260869567,35.7,0.41304347826086957,22.04262295081967,15.862295081967211,35,22,734.6,48.52459016393443,120.7,12.867213114754097,0.0,0.0,35,55,310.0,17.42222222222222,1,33,310.0,22.97826086956522,46,38,1
el colorado,Formosa,NEA,2024-2025,-26.3083815,-59.3720661,582.1955603337957,0.08,0,0,1.4,17.742391304347827,13.536956521739128,61,43,25,724.4000000000001,0.0,72.01086956521739,190.5,17,13.476086956521739,40.0,0.2717391304347826,22.86229508196722,17.74590163934426,43,28,784.5999999999999,70.32786885245902,214.1,13.87377049180328,9999.0,9999.0,0,0,0.0,0.0,0,0,31.0,6.222222222222222,45,31,1
el colorado,Formosa,NEA,2025-2026,-26.3083815,-59.3720661,582.1955603337957,-0.14,0,0,1.4,15.978260869565215,11.172826086956523,56,20,5,564.8,0.0,76.34782608695652,342.3,22,10.055434782608696,32.7,0.13043478260869565,20.95737704918033,16.022950819672136,34,20,668.3999999999997,72.22950819672131,301.4,11.478688524590162,0.0,101.56200428065677,2,17,31.0,6.222222222222222,1,31,891.0,24.92,50,31,1
el colorado,Santiago Del Estero,NEA,2024-2025,-27.9146149,-62.1771313,323.2250161447096,0.08,0,0,1.4,16.307608695652174,11.642391304347827,56,23,12,599.0,0.0,61.17391304347826,7.699999999999999,2,13.608695652173912,40.0,0.18478260869565216,23.632786885245896,17.811475409836067,43,30,831.6,54.65573770491803,144.8,15.837704918032788,9999.0,9999.0,0,0,0.0,0.0,0,0,8.0,1.1428571428571428,35,8,1
el colorado,Santiago Del Estero,NEA,2025-2026,-27.9146149,-62.1771313,323.2250161447096,-0.14,0,0,0.7,15.02934782608696,10.341304347826087,46,12,4,478.09999999999997,0.0,68.19565217391305,115.79999999999998,15,11.833695652173914,33.7,0.21739130434782608,21.28688524590164,15.447540983606554,33,20,688.5,58.80327868852459,101.7,13.995081967213116,0.0,36.92335265456752,14,34,8.0,1.1428571428571428,1,8,44.0,5.185185185185185,27,4,1
el divisorio,Buenos Aires,CENTRO SUR,2024-2025,-38.3246784,-61.4504587,1328.4355890206189,0.08,12,0,-3.0,7.895652173913044,4.169565217391304,7,0,0,67.2,-18.2,69.33695652173913,121.8,14,16.55652173913044,40.4,0.44565217391304346,14.742622950819673,9.598360655737707,7,3,294.80000000000007,57.19672131147541,73.5,16.84426229508197,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0
el fortin,Santa Fe,CENTRO NORTE,2024-2025,-32.8922185,-60.7941236,799.443341742735,0.08,4,0,-2.0,11.970652173913043,7.768478260869566,27,9,3,269.0,-5.3,72.02173913043478,82.9,12,11.985869565217392,37.9,0.2391304347826087,19.07540983606557,13.609836065573772,25,6,553.6,62.47540983606557,108.4,13.11311475409836,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0
el fortín,Córdoba,CENTRO NORTE,2024-2025,-31.9697703,-62.3003476,639.7469657168213,0.08,8,0,-3.4,12.130434782608695,7.418478260869565,24,9,3,279.00000000000006,-12.7,67.8586956521739,64.1,7,10.531521739130433,30.8,0.33695652173913043,19.537704918032784,13.675409836065574,24,9,581.8,57.114754098360656,99.9,11.868852459016393,9999.0,9999.0,0,0,0.0,0.0,0,0,324.0,35.74418604651163,43,13,1
el fortín,Córdoba,CENTRO NORTE,2025-2026,-31.9697703,-62.3003476,639.7469657168213,-0.14,3,0,-3.1,11.641304347826088,7.039130434782607,18,3,0,208.5,-5.5,71.3804347826087,211.9,15,11.396739130434783,40.9,0.41304347826086957,17.922950819672135,11.87377049180328,14,4,486.4,61.540983606557376,113.19999999999999,13.404918032786886,0.0,0.0,28,100,324.0,35.74418604651163,1,13,21.0,2.282051282051282,39,13,1
el fortín,Santa Fe,CENTRO NORTE,2024-2025,-32.8922185,-60.7941236,799.443341742735,0.08,4,0,-2.0,11.970652173913043,7.768478260869566,27,9,3,269.0,-5.3,72.02173913043478,82.9,12,11.985869565217392,37.9,0.2391304347826087,19.07540983606557,13.609836065573772,25,6,553.6,62.47540983606557,108.4,13.11311475409836,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,8,0,0
el galpón,Salta,NOA,2024-2025,-25.3806631,-64.6515946,167.0544306065906,0.08,2,0,-0.6,14.572826086956523,8.617391304347825,38,3,0,441.0,-0.7,61.45652173913044,5.2,1,8.618478260869566,29.0,0.32608695652173914,23.31639344262295,16.92950819672131,42,25,812.3000000000001,50.34426229508197,112.7,10.257377049180329,9999.0,9999.0,0,0,0.0,0.0,0,0,2238.0,320.2333333333333,60,48,1
el galpón,Salta,NOA,2025-2026,-25.3806631,-64.6515946,167.0544306065906,-0.14,2,0,-0.9,13.88586956521739,7.943478260869566,29,2,0,374.9,-1.1,67.3586956521739,36.2,6,8.02717391304348,38.2,0.3695652173913043,21.67049180327869,14.906557377049179,34,14,711.8999999999999,48.83606557377049,30.1,10.180327868852459,0.0,0.0,19,52,2238.0,320.2333333333333,1,48,2238.0,150.9387755102041,49,43,1
el mojón,Santiago Del Estero,NOA,2024-2025,-26.0926866,-64.30926,118.53206294745,0.08,0,0,1.6,15.89891304347826,10.530434782608696,55,11,3,554.1999999999999,0.0,56.28260869565217,7.7,2,12.069565217391306,36.2,0.40217391304347827,24.231147540983606,18.19344262295082,49,29,868.0999999999999,48.83606557377049,127.0,13.273770491803282,9999.0,9999.0,0,0,0.0,0.0,0,0,895.0,93.23684210526316,38,24,1
el mojón,Santiago Del Estero,NOA,2025-2026,-26.0926866,-64.30926,118.53206294745,-0.14,0,0,1.6,15.32934782608696,10.295652173913044,50,9,1,499.09999999999997,0.0,62.80434782608695,29.4,6,11.482608695652175,36.5,0.4891304347826087,22.6688524590164,16.51967213114754,40,27,772.8,48.18032786885246,24.6,12.94590163934426,0.0,0.0,25,62,895.0,93.23684210526316,1,24,895.0,250.0909090909091,11,11,1
el naranjo,Formosa,NEA,2024-2025,-24.2858042,-61.0466353,501.72747603828253,0.08,0,0,2.7,19.271739130434785,14.343478260869567,63,45,28,855.5,0.0,62.07608695652174,64.6,12,11.930434782608698,40.2,0.2608695652173913,27.02622950819672,20.78524590163934,54,43,1038.6000000000001,49.68852459016394,88.30000000000001,13.704918032786887,9999.0,9999.0,0,0,0.0,0.0,0,0,1.0,0.5454545454545454,11,6,0
el palomar,Santiago Del Estero,NOA,2024-2025,-26.8850922,-64.6014054,60.13776105794552,0.08,1,0,-0.8,14.646739130434785,9.149999999999999,46,5,0,450.09999999999997,-0.8,61.41304347826087,9.2,2,9.08695652173913,30.1,0.2717391304347826,23.42950819672132,17.26229508196721,43,26,819.1999999999999,50.98360655737705,162.59999999999997,11.044262295081968,9999.0,9999.0,0,0,0.0,0.0,0,0,920.0,228.45,60,39,1
el palomar,Santiago Del Estero,NOA,2025-2026,-26.8850922,-64.6014054,60.13776105794552,-0.14,0,0,1.0,14.514130434782611,9.140217391304347,43,2,0,425.3,0.0,65.70652173913044,48.3,7,10.043478260869565,35.9,0.3804347826086957,22.53770491803279,16.31639344262295,36,27,764.8,47.114754098360656,88.80000000000003,13.213114754098363,0.0,0.0,36,59,920.0,228.45,1,39,672.0,56.53846153846154,39,19,1
el trébol,Santa Fe,CENTRO NORTE,2024-2025,-32.1972868,-61.7099311,688.5462473580872,0.08,7,0,-2.8,12.079347826086954,7.5260869565217385,26,9,3,278.6000000000001,-10.2,69.19565217391305,73.4,8,12.465217391304348,36.0,0.29347826086956524,19.393442622950822,13.552459016393444,23,6,572.9999999999999,58.16393442622951,87.5,13.977049180327871,9999.0,9999.0,0,0,0.0,0.0,0,0,118.0,5.914634146341464,82,17,1
el trébol,Santa Fe,CENTRO NORTE,2025-2026,-32.1972868,-61.7099311,688.5462473580872,-0.14,3,0,-2.2,11.320652173913043,6.944565217391304,16,2,0,189.6,-4.7,74.34782608695652,235.50000000000003,18,11.572826086956525,43.7,0.358695652173913,17.52950819672131,11.663934426229508,13,3,463.90000000000003,64.09836065573771,119.7,13.696721311475411,0.0,0.0,28,97,118.0,2.957317073170732,1,17,118.0,2.4833333333333334,60,9,1
el trébol,Santa Fe,CENTRO SUR,2024-2025,-32.1972868,-61.7099311,688.5462473580872,0.08,7,0,-2.8,12.079347826086954,7.5260869565217385,26,9,3,278.6000000000001,-10.2,69.19565217391305,73.4,8,12.465217391304348,36.0,0.29347826086956524,19.393442622950822,13.552459016393444,23,6,572.9999999999999,58.16393442622951,87.5,13.977049180327871,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,6,0,0
el tunal,Salta,NOA,2024-2025,-25.253895,-64.395205,189.79421494345306,0.08,0,0,1.7,15.041304347826088,9.429347826086957,43,6,0,477.4,0.0,59.83695652173913,6.9,2,9.02391304347826,29.0,0.32608695652173914,23.506557377049177,17.275409836065574,44,27,823.9,50.39344262295082,109.29999999999998,10.739344262295083,9999.0,9999.0,0,0,0.0,0.0,0,0,957.0,82.01851851851852,54,24,1
el tunal,Salta,NOA,2025-2026,-25.253895,-64.395205,189.79421494345306,-0.14,0,0,0.8,14.741304347826086,9.447826086956521,43,2,0,447.7,0.0,65.1195652173913,37.599999999999994,8,8.931521739130433,34.3,0.32608695652173914,22.434426229508198,16.190163934426227,41,20,758.4999999999999,47.0655737704918,49.5,11.580327868852459,0.0,0.0,21,52,957.0,82.01851851851852,1,24,957.0,79.09677419354838,31,31,1
el tío,Córdoba,CENTRO NORTE,2024-2025,-31.3815586,-62.8289642,559.0685655453865,0.08,7,0,-3.0,12.303260869565216,7.58804347826087,25,7,2,281.9,-7.6,66.6086956521739,45.4,5,11.382608695652175,31.9,0.32608695652173914,19.9672131147541,14.070491803278689,25,12,607.9999999999999,55.950819672131146,115.8,12.739344262295083,9999.0,9999.0,0,0,0.0,0.0,0,0,297.0,23.627906976744185,43,18,1
el tío,Córdoba,CENTRO NORTE,2025-2026,-31.3815586,-62.8289642,559.0685655453865,-0.14,2,0,-1.6,11.78478260869565,7.380434782608697,20,3,0,215.4,-3.2,71.66304347826087,193.10000000000002,17,11.650000000000002,39.8,0.43478260869565216,18.44098360655737,12.48688524590164,16,5,517.3000000000001,59.32786885245902,116.2,13.945901639344264,0.0,0.0,18,82,297.0,23.627906976744185,1,18,629.0,36.72727272727273,44,18,1
embarcación,Salta,NOA,2024-2025,-23.2101359,-64.0973737,414.34301114376393,0.08,0,0,1.9,17.32282608695652,11.632608695652175,62,28,2,674.8000000000001,0.0,58.83695652173913,14.8,2,7.030434782608695,25.6,0.08695652173913043,25.509836065573772,19.124590163934425,50,37,946.0999999999999,50.21311475409836,62.800000000000004,8.742622950819673,9999.0,9999.0,0,0,0.0,0.0,0,0,1531.0,188.82142857142856,56,47,1
embarcación,Salta,NOA,2025-2026,-23.2101359,-64.0973737,414.34301114376393,-0.14,0,0,1.2,15.858695652173916,10.755434782608695,52,13,1,547.9,0.0,70.77173913043478,17.5,5,6.398913043478261,37.9,0.25,23.67868852459016,17.763934426229515,43,32,834.4,52.08196721311475,36.4,8.504918032786884,0.0,0.0,5,20,1531.0,188.82142857142856,1,47,592.0,24.170731707317078,41,24,1
emilia,Santa Fe,CENTRO NORTE,2024-2025,-33.747517,-61.9676859,832.4088439260631,0.08,11,0,-4.0,10.911956521739128,6.322826086956521,17,5,3,207.8,-20.2,69.3804347826087,65.10000000000001,11,13.018478260869566,38.5,0.3804347826086957,18.572131147540983,12.69016393442623,18,4,523.0,57.114754098360656,138.5,14.726229508196718,9999.0,9999.0,0,0,0.0,0.0,0,0,59.0,7.627118644067797,59,23,1
emilia,Santa Fe,CENTRO NORTE,2025-2026,-33.747517,-61.9676859,832.4088439260631,-0.14,4,0,-3.5,10.455434782608696,6.306521739130437,14,1,0,135.3,-5.5,74.92391304347827,209.7,13,11.996739130434786,37.8,0.42391304347826086,16.331147540983604,10.988524590163935,9,3,393.50000000000006,67.68852459016394,172.69999999999996,14.111475409836066,0.0,0.0,12,61,108.0,13.336286594761171,1,38,572.0,76.96,50,19,1
emilia,Santa Fe,NEA,2024-2025,-33.747517,-61.9676859,832.4088439260631,0.08,11,0,-4.0,10.911956521739128,6.322826086956521,17,5,3,207.8,-20.2,69.3804347826087,65.10000000000001,11,13.018478260869566,38.5,0.3804347826086957,18.572131147540983,12.69016393442623,18,4,523.0,57.114754098360656,138.5,14.726229508196718,9999.0,9999.0,0,0,0.0,0.0,0,0,108.0,19.045454545454547,44,15,1
emilia,Santa Fe,NEA,2025-2026,-33.747517,-61.9676859,832.4088439260631,-0.14,4,0,-3.5,10.455434782608696,6.306521739130437,14,1,0,135.3,-5.5,74.92391304347827,209.7,13,11.996739130434786,37.8,0.42391304347826086,16.331147540983604,10.988524590163935,9,3,393.50000000000006,67.68852459016394,172.69999999999996,14.111475409836066,0.0,0.0,12,61,108.0,13.336286594761171,1,38,54.0,4.305555555555555,36,13,1
esperanza,Santa Fe,CENTRO NORTE,2024-2025,-31.448994,-60.9304048,662.5951144552803,0.08,4,0,-0.9,13.045652173913044,8.705434782608695,35,10,5,344.29999999999995,-2.1,71.75,82.10000000000001,9,12.591304347826085,38.2,0.21739130434782608,20.506557377049177,14.577049180327869,27,11,640.9000000000001,58.75409836065574,127.7,14.501639344262296,9999.0,9999.0,0,0,0.0,0.0,0,0,322.0,60.2962962962963,54,30,1
esperanza,Santa Fe,CENTRO NORTE,2025-2026,-31.448994,-60.9304048,662.5951144552803,-0.14,3,0,-4.1,11.970652173913043,7.541304347826086,23,3,0,235.10000000000002,-6.199999999999999,76.43478260869566,279.59999999999997,18,11.363043478260874,45.1,0.2826086956521739,18.096721311475406,12.380327868852458,14,4,496.9,66.57377049180327,161.29999999999998,13.278688524590164,0.0,0.0,33,82,322.0,60.2962962962963,1,30,1032.0,79.69767441860465,43,21,1
esquina,Corrientes,LITORAL,2024-2025,-30.0170807,-59.5340904,659.425405777686,0.08,0,0,1.0,14.903260869565216,11.179347826086957,52,23,9,480.29999999999995,0.0,75.08695652173913,95.3,12,13.522826086956524,39.6,0.20652173913043478,20.527868852459015,15.663934426229508,35,17,642.1999999999999,71.24590163934427,169.20000000000002,14.10327868852459,9999.0,9999.0,0,0,0.0,0.0,0,0,59.0,6.416666666666667,24,11,1
esquina,Corrientes,LITORAL,2025-2026,-30.0170807,-59.5340904,659.425405777686,-0.14,1,0,-0.2,13.628260869565217,9.534782608695652,37,4,2,358.4,-0.2,76.1413043478261,155.9,17,11.304347826086957,34.1,0.21739130434782608,19.091803278688523,14.237704918032785,26,9,555.1,69.36065573770492,250.2,12.611475409836066,0.0,30.681424661438577,9,24,59.0,6.416666666666667,1,11,12.0,0.9534883720930232,43,8,1
eufrasio loza,Córdoba,CENTRO NORTE,2024-2025,-29.9257056,-63.5896591,381.59544231490514,0.08,6,0,-1.9,13.261956521739126,8.15,30,7,2,353.00000000000006,-5.5,58.02173913043478,48.2,8,12.342391304347826,41.4,0.34782608695652173,20.932786885245903,14.50327868852459,25,11,666.9,51.557377049180324,165.5,14.01311475409836,9999.0,9999.0,0,0,0.0,0.0,0,0,772.0,36.1,50,15,1
eufrasio loza,Córdoba,CENTRO NORTE,2025-2026,-29.9257056,-63.5896591,381.59544231490514,-0.14,2,0,-0.6,12.583695652173914,7.856521739130434,31,1,0,272.50000000000006,-1.0,64.8804347826087,170.79999999999998,14,10.59891304347826,40.7,0.358695652173913,19.549180327868857,12.909836065573773,20,7,583.9,53.295081967213115,39.4,12.672131147540984,0.0,0.0,9,37,772.0,36.1,1,15,772.0,62.42553191489362,47,24,1
feliciano,Entre Ríos,LITORAL,2024-2025,-31.7456578,-60.5230575,712.6997155799551,0.08,5,0,-1.3,12.853260869565217,8.983695652173912,41,10,4,332.0,-3.7,74.66304347826087,103.39999999999999,13,12.532608695652174,38.1,0.1956521739130435,19.767213114754096,14.62295081967213,30,9,595.8,63.9344262295082,161.1,14.227868852459016,9999.0,9999.0,0,0,0.0,0.0,0,0,86.0,5.178571428571429,56,24,1
feliciano,Entre Ríos,LITORAL,2025-2026,-31.7456578,-60.5230575,712.6997155799551,-0.14,1,0,-0.7,12.280434782608692,8.511956521739132,30,4,0,250.79999999999995,-0.7,77.0,242.29999999999998,16,11.65326086956522,41.6,0.2608695652173913,18.34590163934427,13.462295081967213,19,7,510.8999999999999,65.75409836065573,130.99999999999997,13.488524590163932,0.0,1.5457050964672068,29,83,86.0,5.178571428571429,1,24,86.0,8.148936170212766,47,19,1
ferré,Buenos Aires,CENTRO SUR,2024-2025,-34.1257562,-61.1338078,902.7731869540314,0.08,12,0,-3.5,10.543478260869565,6.05,15,4,3,190.1,-24.6,71.51086956521739,106.0,15,12.69782608695652,34.1,0.32608695652173914,18.00655737704918,12.088524590163933,11,4,488.7,59.967213114754095,113.7,13.986885245901638,9999.0,9999.0,0,0,0.0,0.0,0,0,11.0,0.3761467889908257,109,12,1
ferré,Buenos Aires,CENTRO SUR,2025-2026,-34.1257562,-61.1338078,902.7731869540314,-0.14,3,0,-3.1,10.233695652173914,6.0271739130434785,15,0,0,128.2,-6.300000000000001,75.67391304347827,236.8,14,11.82391304347826,35.9,0.3804347826086957,15.745901639344263,10.537704918032786,7,3,359.9,69.59016393442623,330.6,13.559016393442622,0.0,69.2676679048738,14,46,11.0,0.3761467889908257,1,12,11.0,0.6101694915254238,59,8,1
fraile pintado,Jujuy,NOA,2024-2025,-23.9425671,-64.8023369,320.2332904470046,0.08,0,0,3.0,16.155434782608694,10.264130434782608,53,6,1,573.6999999999999,0.0,56.58695652173913,6.5,1,8.20217391304348,20.1,0.5978260869565217,24.14426229508197,17.680327868852455,46,31,862.8000000000001,50.91803278688525,56.1,9.398360655737704,9999.0,9999.0,0,0,0.0,0.0,0,0,40.0,9.26530612244898,49,43,1
fraile pintado,Jujuy,NOA,2025-2026,-23.9425671,-64.8023369,320.2332904470046,-0.14,0,0,1.9,14.73260869565217,9.729347826086956,46,3,0,449.8,0.0,70.07608695652173,10.7,3,7.26304347826087,26.0,0.6086956521739131,22.347540983606567,16.29344262295082,36,24,753.1999999999998,51.67213114754098,69.89999999999999,9.58688524590164,0.0,54.01783615932832,14,30,40.0,9.26530612244898,1,43,18.0,5.434782608695652,46,34,1
freyre,Córdoba,CENTRO NORTE,2024-2025,-31.1645209,-62.0963059,571.4715386269133,0.08,5,0,-2.7,12.898913043478261,8.232608695652173,31,10,3,332.59999999999997,-4.5,67.29347826086956,43.1,7,12.714130434782613,35.7,0.25,20.65081967213115,14.729508196721314,29,12,649.6999999999998,54.622950819672134,182.3,14.39344262295082,9999.0,9999.0,0,0,0.0,0.0,0,0,346.0,47.3,60,24,1
freyre,Córdoba,CENTRO NORTE,2025-2026,-31.1645209,-62.0963059,571.4715386269133,-0.14,3,0,-2.4,11.945652173913047,7.6326086956521735,21,4,0,231.00000000000003,-3.6999999999999997,74.20652173913044,213.4,16,11.667391304347825,40.3,0.33695652173913043,18.273770491803276,12.504918032786884,15,9,507.80000000000007,62.68852459016394,113.5,13.619672131147539,0.0,0.0,18,87,346.0,47.3,1,24,346.0,36.765957446808514,47,27,1
